store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI
23,A,1,7/19/2013,8017.3,FALSE,76.37,3.803,NA,2012.07,2048.49,383.62,367.34,3116.46,NA
23,A,1,7/26/2013,7041.9,FALSE,66.54,3.879,NA,150.46,1764.66,191.56,5.92,493.85,NA
24,A,1,2/5/2010,2538.4,FALSE,22.43,2.954,8.326,NA,NA,NA,NA,NA,131.5279032
24,A,1,2/12/2010,2888,TRUE,25.94,2.94,8.326,NA,NA,NA,NA,NA,131.5866129
24,A,1,2/19/2010,3395.9,FALSE,31.05,2.909,8.326,NA,NA,NA,NA,NA,131.637
24,A,1,2/26/2010,3689,FALSE,33.98,2.91,8.326,NA,NA,NA,NA,NA,131.686
24,A,1,3/5/2010,3964.9,FALSE,36.73,2.919,8.326,NA,NA,NA,NA,NA,131.735
24,A,1,3/12/2010,4524.8,FALSE,42.31,2.938,8.326,NA,NA,NA,NA,NA,131.784
24,A,1,3/19/2010,4905,FALSE,46.09,2.96,8.326,NA,NA,NA,NA,NA,131.8242903
24,A,1,3/26/2010,5183.3,FALSE,48.87,2.963,8.326,NA,NA,NA,NA,NA,131.863129
24,A,1,4/2/2010,4817.7,FALSE,45.22,2.957,8.211,NA,NA,NA,NA,NA,131.9019677
24,A,1,4/9/2010,6505.2,FALSE,62.06,2.992,8.211,NA,NA,NA,NA,NA,131.9408065
24,A,1,4/16/2010,5409,FALSE,51.08,3.01,8.211,NA,NA,NA,NA,NA,131.9809
24,A,1,4/23/2010,5409.1,FALSE,51.07,3.021,8.211,NA,NA,NA,NA,NA,132.0226667
24,A,1,4/30/2010,5452.2,FALSE,51.48,3.042,8.211,NA,NA,NA,NA,NA,132.0644333
24,A,1,5/7/2010,6974.5,FALSE,66.65,3.095,8.211,NA,NA,NA,NA,NA,132.1062
24,A,1,5/14/2010,5442.2,FALSE,51.31,3.112,8.211,NA,NA,NA,NA,NA,132.152129
24,A,1,5/21/2010,6353.6,FALSE,60.44,3.096,8.211,NA,NA,NA,NA,NA,132.2230323
24,A,1,5/28/2010,7263.6,FALSE,69.59,3.046,8.211,NA,NA,NA,NA,NA,132.2939355
24,A,1,6/4/2010,7499.6,FALSE,71.99,3.006,8.211,NA,NA,NA,NA,NA,132.3648387
24,A,1,6/11/2010,6781.2,FALSE,64.84,2.972,8.211,NA,NA,NA,NA,NA,132.4357419
24,A,1,6/18/2010,7011.2,FALSE,67.17,2.942,8.211,NA,NA,NA,NA,NA,132.4733333
24,A,1,6/25/2010,7785.8,FALSE,74.9,2.958,8.211,NA,NA,NA,NA,NA,132.4976
24,A,1,7/2/2010,7407.8,FALSE,71.12,2.958,8.117,NA,NA,NA,NA,NA,132.5218667
24,A,1,7/9/2010,8199,FALSE,79.05,2.94,8.117,NA,NA,NA,NA,NA,132.5461333
24,A,1,7/16/2010,7949.3,FALSE,76.56,2.933,8.117,NA,NA,NA,NA,NA,132.5667742
24,A,1,7/23/2010,7819.4,FALSE,75.27,2.924,8.117,NA,NA,NA,NA,NA,132.5825806
24,A,1,7/30/2010,7884.2,FALSE,75.91,2.932,8.117,NA,NA,NA,NA,NA,132.5983871
24,A,1,8/6/2010,7748.2,FALSE,74.54,2.942,8.117,NA,NA,NA,NA,NA,132.6141935
24,A,1,8/13/2010,7709.3,FALSE,74.17,2.923,8.117,NA,NA,NA,NA,NA,132.63
24,A,1,8/20/2010,7508.3,FALSE,72.17,2.913,8.117,NA,NA,NA,NA,NA,132.6616129
24,A,1,8/27/2010,6988.5,FALSE,67,2.885,8.117,NA,NA,NA,NA,NA,132.6932258
24,A,1,9/3/2010,7638,FALSE,73.52,2.86,8.117,NA,NA,NA,NA,NA,132.7248387
24,A,1,9/10/2010,6994.7,TRUE,67.11,2.837,8.117,NA,NA,NA,NA,NA,132.7564516
24,A,1,9/17/2010,6315.6,FALSE,60.31,2.846,8.117,NA,NA,NA,NA,NA,132.7670667
24,A,1,9/24/2010,6713.7,FALSE,64.3,2.837,8.117,NA,NA,NA,NA,NA,132.7619333
24,A,1,10/1/2010,6972,FALSE,66.88,2.84,8.275,NA,NA,NA,NA,NA,132.7568
24,A,1,10/8/2010,5772.3,FALSE,54.82,2.903,8.275,NA,NA,NA,NA,NA,132.7516667
24,A,1,10/15/2010,5582.9,FALSE,52.83,2.999,8.275,NA,NA,NA,NA,NA,132.7633548
24,A,1,10/22/2010,5173.9,FALSE,48.69,3.049,8.275,NA,NA,NA,NA,NA,132.8170968
24,A,1,10/29/2010,6034.5,FALSE,57.29,3.055,8.275,NA,NA,NA,NA,NA,132.8708387
24,A,1,11/5/2010,4524.9,FALSE,42.2,3.049,8.275,NA,NA,NA,NA,NA,132.9245806
24,A,1,11/12/2010,4482.5,FALSE,41.76,3.065,8.275,NA,NA,NA,NA,NA,132.9783226
24,A,1,11/19/2010,4876.8,FALSE,45.63,3.138,8.275,NA,NA,NA,NA,NA,132.9172
24,A,1,11/26/2010,4510.6,TRUE,41.92,3.186,8.275,NA,NA,NA,NA,NA,132.8369333
24,A,1,12/3/2010,4028,FALSE,37.08,3.2,8.275,NA,NA,NA,NA,NA,132.7566667
24,A,1,12/10/2010,3036.5,FALSE,27.11,3.255,8.275,NA,NA,NA,NA,NA,132.6764
24,A,1,12/17/2010,3129.1,FALSE,27.99,3.301,8.275,NA,NA,NA,NA,NA,132.6804516
24,A,1,12/24/2010,3104.9,FALSE,27.74,3.309,8.275,NA,NA,NA,NA,NA,132.7477419
24,A,1,12/31/2010,2923.6,TRUE,25.9,3.336,8.275,NA,NA,NA,NA,NA,132.8150323
24,A,1,1/7/2011,3407.1,FALSE,30.72,3.351,8.252,NA,NA,NA,NA,NA,132.8823226
24,A,1,1/14/2011,2577.7,FALSE,22.41,3.367,8.252,NA,NA,NA,NA,NA,132.9510645
24,A,1,1/21/2011,2708.1,FALSE,23.69,3.391,8.252,NA,NA,NA,NA,NA,133.0285161
24,A,1,1/28/2011,2131.2,FALSE,17.91,3.402,8.252,NA,NA,NA,NA,NA,133.1059677
24,A,1,2/4/2011,2723,FALSE,23.83,3.4,8.252,NA,NA,NA,NA,NA,133.1834194
24,A,1,2/11/2011,2992.6,TRUE,26.51,3.416,8.252,NA,NA,NA,NA,NA,133.260871
24,A,1,2/18/2011,3746,FALSE,34.04,3.42,8.252,NA,NA,NA,NA,NA,133.3701429
24,A,1,2/25/2011,2954.2,FALSE,26.09,3.452,8.252,NA,NA,NA,NA,NA,133.4921429
24,A,1,3/4/2011,3496.5,FALSE,31.36,3.605,8.252,NA,NA,NA,NA,NA,133.6141429
24,A,1,3/11/2011,4326.2,FALSE,39.51,3.752,8.252,NA,NA,NA,NA,NA,133.7361429
24,A,1,3/18/2011,4718.6,FALSE,43.39,3.796,8.252,NA,NA,NA,NA,NA,133.8492258
24,A,1,3/25/2011,4066.9,FALSE,36.88,3.789,8.252,NA,NA,NA,NA,NA,133.9587419
24,A,1,4/1/2011,3954.1,FALSE,35.73,3.811,8.212,NA,NA,NA,NA,NA,134.0682581
24,A,1,4/8/2011,4859.5,FALSE,44.7,3.895,8.212,NA,NA,NA,NA,NA,134.1777742
24,A,1,4/15/2011,5634.1,FALSE,52.36,3.981,8.212,NA,NA,NA,NA,NA,134.2784667
24,A,1,4/22/2011,5006.1,FALSE,46,4.061,8.212,NA,NA,NA,NA,NA,134.3571
24,A,1,4/29/2011,6459.7,FALSE,60.48,4.117,8.212,NA,NA,NA,NA,NA,134.4357333
24,A,1,5/6/2011,5994.2,FALSE,55.75,4.192,8.212,NA,NA,NA,NA,NA,134.5143667
24,A,1,5/13/2011,6270.1,FALSE,58.49,4.211,8.212,NA,NA,NA,NA,NA,134.593
24,A,1,5/20/2011,6404.2,FALSE,59.84,4.202,8.212,NA,NA,NA,NA,NA,134.6803871
24,A,1,5/27/2011,6987.4,FALSE,65.74,4.134,8.212,NA,NA,NA,NA,NA,134.7677742
24,A,1,6/3/2011,7718.9,FALSE,73.12,4.069,8.212,NA,NA,NA,NA,NA,134.8551613
24,A,1,6/10/2011,7404.5,FALSE,70.02,4.025,8.212,NA,NA,NA,NA,NA,134.9425484
24,A,1,6/17/2011,6832.9,FALSE,64.34,3.989,8.212,NA,NA,NA,NA,NA,135.0837333
24,A,1,6/24/2011,7284.4,FALSE,68.88,3.964,8.212,NA,NA,NA,NA,NA,135.2652667
24,A,1,7/1/2011,7418.6,FALSE,70.27,3.916,8.358,NA,NA,NA,NA,NA,135.4468
24,A,1,7/8/2011,7644.6,FALSE,72.56,3.886,8.358,NA,NA,NA,NA,NA,135.6283333
24,A,1,7/15/2011,7834.5,FALSE,74.43,3.915,8.358,NA,NA,NA,NA,NA,135.7837419
24,A,1,7/22/2011,8326.2,FALSE,79.29,3.972,8.358,NA,NA,NA,NA,NA,135.8738387
24,A,1,7/29/2011,7884.4,FALSE,74.84,4.004,8.358,NA,NA,NA,NA,NA,135.9639355
24,A,1,8/5/2011,7866,FALSE,74.64,4.02,8.358,NA,NA,NA,NA,NA,136.0540323
24,A,1,8/12/2011,7651.5,FALSE,72.52,3.995,8.358,NA,NA,NA,NA,NA,136.144129
24,A,1,8/19/2011,7387.2,FALSE,69.93,3.942,8.358,NA,NA,NA,NA,NA,136.183129
24,A,1,8/26/2011,7384.6,FALSE,69.94,3.906,8.358,NA,NA,NA,NA,NA,136.2136129
24,A,1,9/2/2011,7201.9,FALSE,68.14,3.879,8.358,NA,NA,NA,NA,NA,136.2440968
24,A,1,9/9/2011,7225,TRUE,68.32,3.93,8.358,NA,NA,NA,NA,NA,136.2745806
24,A,1,9/16/2011,6949.7,FALSE,65.56,3.937,8.358,NA,NA,NA,NA,NA,136.3145
24,A,1,9/23/2011,6450.9,FALSE,60.61,3.899,8.358,NA,NA,NA,NA,NA,136.367
24,A,1,9/30/2011,7185.8,FALSE,68,3.858,8.358,NA,NA,NA,NA,NA,136.4195
24,A,1,10/7/2011,5764.5,FALSE,53.87,3.775,8.454,NA,NA,NA,NA,NA,136.472
24,A,1,10/14/2011,6395.4,FALSE,60.21,3.744,8.454,NA,NA,NA,NA,NA,136.5150968
24,A,1,10/21/2011,6035.7,FALSE,56.6,3.757,8.454,NA,NA,NA,NA,NA,136.5017742
24,A,1,10/28/2011,5175.7,FALSE,48,3.757,8.454,NA,NA,NA,NA,NA,136.4884516
24,A,1,11/4/2011,4360.8,FALSE,39.87,3.738,8.454,NA,NA,NA,NA,NA,136.475129
24,A,1,11/11/2011,5049.9,FALSE,46.78,3.719,8.454,9391.17,20595.49,686.11,5950.16,6034.65,136.4618065
24,A,1,11/18/2011,5188.7,FALSE,48.17,3.717,8.454,9025.52,794.02,198.98,2629.75,5364.55,136.4666667
24,A,1,11/25/2011,4551.9,TRUE,41.83,3.689,8.454,2571.98,66.94,64304.51,221.93,3661.62,136.4788
24,A,1,12/2/2011,5087.6,FALSE,47.21,3.666,8.454,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333
24,A,1,12/9/2011,4592.7,FALSE,42.3,3.627,8.454,8915.25,NA,209.71,2399.76,23368.58,136.5030667
24,A,1,12/16/2011,3961.1,FALSE,36,3.611,8.454,6244.37,9.09,143.42,1766.33,5516.14,136.5335161
24,A,1,12/23/2011,4051.7,FALSE,36.93,3.587,8.454,1813.06,632.93,1633.67,51.66,1309.54,136.5883871
24,A,1,12/30/2011,3701.6,TRUE,33.45,3.566,8.454,5743.34,44499.08,228.23,1242.49,4310.79,136.6432581
24,A,1,1/6/2012,3644.5,FALSE,32.86,3.585,8.659,7325.68,25367.9,203.51,1745.2,3261.35,136.698129
24,A,1,1/13/2012,4016.6,FALSE,36.5,3.666,8.659,3545.34,8743.62,127.43,819.74,4434.08,136.753
24,A,1,1/20/2012,2943.5,FALSE,25.73,3.705,8.659,2809.05,7169.67,171.45,730.64,3663.25,136.8564194
24,A,1,1/27/2012,3565.7,FALSE,31.92,3.737,8.659,755.78,4142.75,190.3,90.5,2594.66,136.9598387
24,A,1,2/3/2012,4240.6,FALSE,38.61,3.796,8.659,65021.23,4189.09,254.01,47452.43,7146.25,137.0632581
24,A,1,2/10/2012,3764.6,TRUE,33.82,3.826,8.659,11788.06,6777.04,73.29,11571.69,4451.85,137.1666774
24,A,1,2/17/2012,3779.4,FALSE,33.92,3.874,8.659,12244.57,10925.86,25.52,15725.51,5533.12,137.2583103
24,A,1,2/24/2012,4126.7,FALSE,37.35,3.917,8.659,10065.77,10556.73,2.2,6791.1,9440.12,137.3411034
24,A,1,3/2/2012,3934.3,FALSE,35.36,3.983,8.659,5903.53,3495.48,18.15,110.37,3688.64,137.4238966
24,A,1,3/9/2012,4552.1,FALSE,41.5,4.021,8.659,21306.54,1190.23,2.49,34839.93,3932.94,137.5066897
24,A,1,3/16/2012,5270.1,FALSE,48.68,4.021,8.659,10310.26,920.9,1.02,3250.66,1844.03,137.5843871
24,A,1,3/23/2012,6356.4,FALSE,59.51,4.054,8.659,5283.83,652.04,3.4,552.16,3402.95,137.6552903
24,A,1,3/30/2012,5137.8,FALSE,47.28,4.098,8.659,11314.86,475.99,4,5456.51,1749.37,137.7261935
24,A,1,4/6/2012,4939.3,FALSE,45.25,4.143,8.983,24195.01,NA,59.68,3082.34,5170.39,137.7970968
24,A,1,4/13/2012,5283.7,FALSE,48.65,4.187,8.983,4765.31,5896.55,57.4,1204.7,3980.37,137.868
24,A,1,4/20/2012,6522,FALSE,61.05,4.17,8.983,10959.96,3425.69,79.48,1682.87,4506.82,137.9230667
24,A,1,4/27/2012,5342.3,FALSE,49.26,4.163,8.983,12968.26,729.55,39.25,1121.45,15101.9,137.9781333
24,A,1,5/4/2012,5626.4,FALSE,52.14,4.124,8.983,19129.69,192,195.04,5860.88,4953.15,138.0332
24,A,1,5/11/2012,6275.5,FALSE,58.7,4.055,8.983,6503.15,-192,97.28,1798.06,1286.62,138.0882667
24,A,1,5/18/2012,6712.9,FALSE,63.1,4.029,8.983,5955.53,NA,187,1529.05,4424.94,138.1065806
24,A,1,5/25/2012,6976.9,FALSE,65.79,3.979,8.983,15776.58,NA,624.13,3992.12,3763.4,138.1101935
24,A,1,6/1/2012,7570.5,FALSE,71.79,3.915,8.983,5320.71,42.2,204.43,883.54,2374.74,138.1138065
24,A,1,6/8/2012,6380.1,FALSE,59.93,3.871,8.983,15742.14,250.6,35.76,3050.95,7604.47,138.1174194
24,A,1,6/15/2012,7206.6,FALSE,68.28,3.786,8.983,11618.99,217.9,9.33,2449.86,5633.09,138.1295333
24,A,1,6/22/2012,7601.2,FALSE,72.29,3.722,8.983,8790.16,749.1,30.57,4434.39,7308.24,138.1629
24,A,1,6/29/2012,7406.7,FALSE,70.4,3.667,8.983,5708.44,329.3,NA,1310.41,4292.22,138.1962667
24,A,1,7/6/2012,8082.6,FALSE,77.18,3.646,8.953,2920.43,559.3,181.49,1218.55,3889.14,138.2296333
24,A,1,7/13/2012,7904.9,FALSE,75.36,3.689,8.953,7991.43,136.9,111.69,5852.88,4022.09,138.263
24,A,1,7/20/2012,8015.2,FALSE,76.42,3.732,8.953,571.85,126.88,145.72,614.55,1867.65,138.2331935
24,A,1,7/27/2012,7744,FALSE,73.62,3.82,8.953,4638.37,501.84,15.86,4124.82,4218.24,138.2033871
24,A,1,8/3/2012,7707.9,FALSE,73.26,3.819,8.953,11887.54,557.1,138.39,9345.76,2781.67,138.1735806
24,A,1,8/10/2012,7939.3,FALSE,75.53,3.863,8.953,37938.11,798.52,178.81,12823.7,5682.73,138.1437742
24,A,1,8/17/2012,7683.3,FALSE,72.87,3.963,8.953,4703.02,262.05,9.3,4744.01,1858.94,138.1857097
24,A,1,8/24/2012,7212.7,FALSE,68.13,3.997,8.953,8778.19,280.89,91.01,8868.81,3798.51,138.2814516
24,A,1,8/31/2012,7520.6,FALSE,71.18,4.026,8.953,34000.98,79.5,69.24,8772.12,4937.68,138.3771935
24,A,1,9/7/2012,7688.6,TRUE,72.81,4.076,8.953,15092.87,60.92,89.01,2756.36,4563.61,138.4729355
24,A,1,9/14/2012,6836.8,FALSE,64.28,4.088,8.953,8179.55,1,30.77,1838.92,3353.34,138.5673
24,A,1,9/21/2012,6545.3,FALSE,61.25,4.203,8.953,11768.07,1.91,56.98,873.12,6190.47,138.6534
24,A,1,9/28/2012,6301.8,FALSE,58.86,4.158,8.953,11941.13,15.28,21.76,984.11,7013.13,138.7395
24,A,1,10/5/2012,6450.1,FALSE,60.35,4.151,8.693,10349,NA,16.05,5824.86,2770.76,138.8256
24,A,1,10/12/2012,5582.6,FALSE,51.64,4.186,8.693,5138.51,NA,141.88,407.81,3284.69,138.9117
24,A,1,10/19/2012,5674.3,FALSE,52.59,4.153,8.693,3446.7,NA,101,111.46,5963.01,138.8336129
24,A,1,10/26/2012,5923.1,FALSE,55.16,4.071,8.693,10844.38,104.16,105.09,1795.68,3059.8,138.7281613
24,A,1,11/2/2012,5670,FALSE,52.73,3.97,8.693,8313.92,11811.73,63.68,3537.32,4877.52,138.6227097
24,A,1,11/9/2012,4215.7,FALSE,38.21,3.947,8.693,8076.39,5372.88,9.64,2701.13,3827.64,138.5172581
24,A,1,11/16/2012,4794.2,FALSE,44,3.942,8.693,8149.83,130.3,56.52,1211.08,5557.03,138.4473
24,A,1,11/23/2012,3980.8,TRUE,35.83,3.978,8.693,3652.05,0.01,79498.33,557.88,1721.64,138.4246667
24,A,1,11/30/2012,3966.6,FALSE,35.7,3.966,8.693,3750.57,NA,5377.51,424.97,5694.17,138.4020333
24,A,1,12/7/2012,4233,FALSE,38.41,3.92,8.693,9746.87,NA,256.91,2952.39,15937.45,138.3794
24,A,1,12/14/2012,4174.9,FALSE,37.88,3.869,8.693,3044.95,NA,94,461.87,3190.09,138.3685484
24,A,1,12/21/2012,4188.6,FALSE,38.07,3.816,8.693,5534.28,97.5,83.27,123.39,1423.9,138.4283871
24,A,1,12/28/2012,3563.5,TRUE,31.85,3.785,8.693,13207.59,24639.5,242.13,283.98,1952.87,138.4882258
24,A,1,1/4/2013,2898.4,FALSE,25.19,3.794,8.75,4003.39,31311.4,45.78,55.46,3545.98,138.5480645
24,A,1,1/11/2013,3673.2,FALSE,32.93,3.802,8.75,4802.99,25691.42,9.33,240.11,3571.6,138.6079032
24,A,1,1/18/2013,3875.8,FALSE,34.96,3.798,8.75,10280.65,8762.33,6.62,3250.76,2390.43,138.6701613
24,A,1,1/25/2013,2601,FALSE,22.23,3.78,8.75,5304.44,4001.75,0.3,1142.67,2835.01,138.7333871
24,A,1,2/1/2013,3457.6,FALSE,30.77,3.806,8.75,16578.16,3771.2,248.7,36615.03,1773.02,138.7966129
24,A,1,2/8/2013,2872.5,TRUE,24.78,3.945,8.75,67978.21,3160.58,510.7,56735.25,6406.18,138.8598387
24,A,1,2/15/2013,3483.6,FALSE,30.83,4.006,8.75,30387.5,3345.17,10.2,24079.57,4095.4,138.9004286
24,A,1,2/22/2013,3208.5,FALSE,28.04,4.045,8.75,11374.11,4177.67,NA,7126.19,5515.89,138.8844286
24,A,1,3/1/2013,4032.9,FALSE,36.25,4.079,8.75,7463.25,1240.37,0.8,3203.05,1626.23,138.8684286
24,A,1,3/8/2013,3804.5,FALSE,34,4.045,8.75,25493.43,589.16,28.38,12134.86,3029.84,138.8524286
24,A,1,3/15/2013,4284.9,FALSE,38.82,4.029,8.75,13908.82,NA,4.45,3777.98,2512.83,138.8597742
24,A,1,3/22/2013,3528.9,FALSE,31.29,3.999,8.75,3691.42,NA,716,573.07,1693.38,138.9254839
24,A,1,3/29/2013,4302.3,FALSE,39.04,3.983,8.75,14769.88,NA,504.45,2956.94,3683.87,138.9911935
24,A,1,4/5/2013,4504.4,FALSE,41.09,3.954,8.362,11628.38,6169.32,317.18,4239.74,2843.86,139.0569032
24,A,1,4/12/2013,5329.4,FALSE,49.38,3.914,8.362,4629.04,1215.02,65.54,3291.28,1867.73,139.1226129
24,A,1,4/19/2013,5532.6,FALSE,51.45,3.876,8.362,12838.71,108.99,70.7,17.58,1967,139.1226129
24,A,1,4/26/2013,5230.6,FALSE,48.5,3.806,8.362,1282.07,NA,93.5,95.04,1844.13,139.1226129
24,A,1,5/3/2013,6049.5,FALSE,56.72,3.775,NA,10594.55,NA,70.55,7033.58,1503.35,NA
24,A,1,5/10/2013,6239.2,FALSE,58.63,3.762,NA,6334.38,57,50.79,2380.2,9520.36,NA
24,A,1,5/17/2013,6025,FALSE,56.46,3.79,NA,7745.47,282.7,13.92,1182.7,4976.83,NA
24,A,1,5/24/2013,6845.3,FALSE,64.66,3.793,NA,8367.87,232.82,390.81,3406.78,1171.95,NA
24,A,1,5/31/2013,6534.8,FALSE,61.54,3.808,NA,3842.27,294.81,784.9,46.23,3128.36,NA
24,A,1,6/7/2013,7008.2,FALSE,66.29,3.792,NA,14157.66,847.12,298.64,8979.83,4865.35,NA
24,A,1,6/14/2013,6712.5,FALSE,63.33,3.795,NA,5291.57,642.43,607.93,3835.43,3738.93,NA
24,A,1,6/21/2013,7026.3,FALSE,66.47,3.793,NA,3400.51,781.14,269.86,5943.6,3837.67,NA
24,A,1,6/28/2013,7967,FALSE,75.87,3.8,NA,6183.9,1030.79,10.1,8227.58,3617.85,NA
24,A,1,7/5/2013,8018.8,FALSE,76.41,3.778,NA,12403.94,3807.42,820.9,10917.69,2649.91,NA
24,A,1,7/12/2013,8162.1,FALSE,77.83,3.791,NA,3210.19,2023.12,174.96,192.14,856.79,NA
24,A,1,7/19/2013,8402.3,FALSE,80.11,3.913,NA,4118.48,2005.75,222.77,4054.95,2534.83,NA
24,A,1,7/26/2013,7796.1,FALSE,74.01,3.951,NA,3592.9,1925.68,8.1,905.63,1607.87,NA
25,A,1,2/5/2010,2388.4,FALSE,21.1,2.784,8.187,NA,NA,NA,NA,NA,204.2471935
25,A,1,2/12/2010,2241.3,TRUE,19.64,2.773,8.187,NA,NA,NA,NA,NA,204.3857472
25,A,1,2/19/2010,2690.5,FALSE,24.16,2.745,8.187,NA,NA,NA,NA,NA,204.4321004
25,A,1,2/26/2010,3191.4,FALSE,29.16,2.754,8.187,NA,NA,NA,NA,NA,204.4630869
25,A,1,3/5/2010,3222.7,FALSE,29.45,2.777,8.187,NA,NA,NA,NA,NA,204.4940734
25,A,1,3/12/2010,4286.8,FALSE,40.05,2.818,8.187,NA,NA,NA,NA,NA,204.5250598
25,A,1,3/19/2010,4784.4,FALSE,45,2.844,8.187,NA,NA,NA,NA,NA,204.3782258
25,A,1,3/26/2010,4869.4,FALSE,45.84,2.854,8.187,NA,NA,NA,NA,NA,204.201755
25,A,1,4/2/2010,5005,FALSE,47.2,2.85,7.856,NA,NA,NA,NA,NA,204.0252842
25,A,1,4/9/2010,6422.9,FALSE,61.36,2.869,7.856,NA,NA,NA,NA,NA,203.8488134
25,A,1,4/16/2010,5505.9,FALSE,52.16,2.899,7.856,NA,NA,NA,NA,NA,203.7307486
25,A,1,4/23/2010,4902.2,FALSE,46.12,2.902,7.856,NA,NA,NA,NA,NA,203.6905586
25,A,1,4/30/2010,5389.1,FALSE,50.97,2.921,7.856,NA,NA,NA,NA,NA,203.6503685
25,A,1,5/7/2010,6663.6,FALSE,63.67,2.966,7.856,NA,NA,NA,NA,NA,203.6101784
25,A,1,5/14/2010,5325.2,FALSE,50.27,2.982,7.856,NA,NA,NA,NA,NA,203.6133915
25,A,1,5/21/2010,6012.8,FALSE,57.17,2.958,7.856,NA,NA,NA,NA,NA,203.8770235
25,A,1,5/28/2010,7220.9,FALSE,69.31,2.899,7.856,NA,NA,NA,NA,NA,204.1406556
25,A,1,6/4/2010,7206.7,FALSE,69.22,2.847,7.856,NA,NA,NA,NA,NA,204.4042877
25,A,1,6/11/2010,6648.9,FALSE,63.68,2.809,7.856,NA,NA,NA,NA,NA,204.6679198
25,A,1,6/18/2010,7234,FALSE,69.56,2.78,7.856,NA,NA,NA,NA,NA,204.670036
25,A,1,6/25/2010,7497.8,FALSE,72.17,2.808,7.856,NA,NA,NA,NA,NA,204.5675459
25,A,1,7/2/2010,6923.5,FALSE,66.42,2.815,7.527,NA,NA,NA,NA,NA,204.4650559
25,A,1,7/9/2010,7803.3,FALSE,75.24,2.793,7.527,NA,NA,NA,NA,NA,204.3625658
25,A,1,7/16/2010,7621.3,FALSE,73.43,2.783,7.527,NA,NA,NA,NA,NA,204.3571656
25,A,1,7/23/2010,7814.1,FALSE,75.37,2.771,7.527,NA,NA,NA,NA,NA,204.4812188
25,A,1,7/30/2010,7477.1,FALSE,71.99,2.781,7.527,NA,NA,NA,NA,NA,204.605272
25,A,1,8/6/2010,7457.4,FALSE,71.79,2.784,7.527,NA,NA,NA,NA,NA,204.7293252
25,A,1,8/13/2010,7553.5,FALSE,72.73,2.805,7.527,NA,NA,NA,NA,NA,204.8533784
25,A,1,8/20/2010,7458.9,FALSE,71.81,2.779,7.527,NA,NA,NA,NA,NA,204.8217044
25,A,1,8/27/2010,6990.5,FALSE,67.15,2.755,7.527,NA,NA,NA,NA,NA,204.7900305
25,A,1,9/3/2010,7388.5,FALSE,71.17,2.715,7.527,NA,NA,NA,NA,NA,204.7583566
25,A,1,9/10/2010,6383.9,TRUE,61.14,2.699,7.527,NA,NA,NA,NA,NA,204.7266827
25,A,1,9/17/2010,6283.6,FALSE,60.13,2.706,7.527,NA,NA,NA,NA,NA,204.7513279
25,A,1,9/24/2010,6777.3,FALSE,65.06,2.713,7.527,NA,NA,NA,NA,NA,204.8182126
25,A,1,10/1/2010,6026.7,FALSE,57.56,2.707,7.484,NA,NA,NA,NA,NA,204.8850973
25,A,1,10/8/2010,5122.4,FALSE,48.46,2.764,7.484,NA,NA,NA,NA,NA,204.951982
25,A,1,10/15/2010,5695.8,FALSE,54.09,2.868,7.484,NA,NA,NA,NA,NA,205.0137637
25,A,1,10/22/2010,4964.7,FALSE,46.73,2.917,7.484,NA,NA,NA,NA,NA,205.0627881
25,A,1,10/29/2010,5864.1,FALSE,55.72,2.921,7.484,NA,NA,NA,NA,NA,205.1118126
25,A,1,11/5/2010,4171.7,FALSE,38.8,2.917,7.484,NA,NA,NA,NA,NA,205.160837
25,A,1,11/12/2010,4361.1,FALSE,40.68,2.931,7.484,NA,NA,NA,NA,NA,205.2098614
25,A,1,11/19/2010,4572,FALSE,42.72,3,7.484,NA,NA,NA,NA,NA,205.0992811
25,A,1,11/26/2010,4646.9,TRUE,43.43,3.039,7.484,NA,NA,NA,NA,NA,204.9621
25,A,1,12/3/2010,3545.6,FALSE,32.41,3.046,7.484,NA,NA,NA,NA,NA,204.8249189
25,A,1,12/10/2010,2575.9,FALSE,22.65,3.109,7.484,NA,NA,NA,NA,NA,204.6877378
25,A,1,12/17/2010,2474,FALSE,21.6,3.14,7.484,NA,NA,NA,NA,NA,204.6321194
25,A,1,12/24/2010,2608.1,FALSE,22.94,3.141,7.484,NA,NA,NA,NA,NA,204.6376731
25,A,1,12/31/2010,2906.9,TRUE,25.89,3.179,7.484,NA,NA,NA,NA,NA,204.6432267
25,A,1,1/7/2011,3219.3,FALSE,29,3.193,7.343,NA,NA,NA,NA,NA,204.6487803
25,A,1,1/14/2011,2150.5,FALSE,18.3,3.205,7.343,NA,NA,NA,NA,NA,204.7026042
25,A,1,1/21/2011,2643.9,FALSE,23.21,3.229,7.343,NA,NA,NA,NA,NA,205.0460497
25,A,1,1/28/2011,2215.7,FALSE,18.92,3.237,7.343,NA,NA,NA,NA,NA,205.3894952
25,A,1,2/4/2011,2717.1,FALSE,23.94,3.231,7.343,NA,NA,NA,NA,NA,205.7329407
25,A,1,2/11/2011,2441.9,TRUE,21.18,3.239,7.343,NA,NA,NA,NA,NA,206.0763862
25,A,1,2/18/2011,4166.5,FALSE,38.42,3.245,7.343,NA,NA,NA,NA,NA,206.3694701
